dbCAN subfam	Subfam Composition	Subfam EC	Substrate	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH2_e14	GH2:396|GH43:2|GH43_26:1|CBM35:1|GH43_10:1	-	-	567	BcWH2_00531	605	3.9e-261	3	559	44	601	0.980599647266
GH2_e30	GH2:674|CBM51:7|CBM67:1	-	-	866	BcWH2_00567	1034	0	3	866	54	905	0.996535796767
GH2_e16	GH2:215|CBM32:1	3.2.1.23:3	beta-galactan	748	BcWH2_00597	811	3.9e-288	7	747	30	746	0.989304812834
GH43_e310	GH43_3:45	3.2.1.146:1	beta-galactan	288	BcWH2_00626	333	3.6e-128	1	287	31	311	0.993055555556
GH43_e118	GH43_10:43|CBM22:4|CE0:2|CBM6:1|GH10:1|GH43_16:1	3.2.1.55:2|3.2.1.8:1	xylan, xylan	269	BcWH2_00708	613	4.3e-79	1	269	45	330	0.996282527881
CBM91_e51	CBM91:206|GH43_10:196|CBM22:29|CBM6:17|GH43_16:15|GH43:7|CBM2:6|CE0:2|CBM13:2|CBM88:2|CBM9:2|GH43_29:1|CE6:1|CBM5:1|GH30_10:1	-	xylan	186	BcWH2_00708	613	5.5e-79	2	185	417	605	0.983870967742
GH146_e13	GH146:34	-	-	510	BcWH2_00709	805	3.8e-264	1	510	34	546	0.998039215686
GH97_e18	GH97:183|GH146:3|GH43_19:3|CE6:2	3.2.1.22:1|3.2.1.88:1	alpha-glucan	633	BcWH2_00714	646	0	3	632	14	644	0.993680884676
GH43_e59	GH43_29:334|CBM6:308|CBM2:13|CBM13:12|CBM22:12|CBM42:12|GH43_10:9|GH43:9|CBM48:6|CE0:6|GH43_17:4|GH27:3|GH43_30:2|CE6:2|CBM64:1|CBM51:1|GH43_26:1|CBM1:1	3.2.1.37:2|3.2.1.55:2|3.2.1.8:1	xylan, xylan, xylan	281	BcWH2_00715	453	4.7e-140	1	281	25	307	0.996441281139
CBM6_e0	CBM6:335|GH43_29:310|CBM13:12|CBM22:12|CBM2:12|GH43_16:11|GH43:10|CBM48:6|CE0:6|GH27:2|CBM32:1|CBM36:1|CBM1:1|GH43_10:1|CBM64:1	3.2.1.8:1|3.2.1.37:1|3.2.1.55:1	beta-glucan, xylan, cellulose	125	BcWH2_00715	453	3.6e-45	2	125	329	453	0.984
GH43_e193	GH43_17:9	-	-	283	BcWH2_00778	352	3.1e-121	1	281	51	321	0.989399293286
CBM13_e332	CBM13:10|CBM42:2	-	xylan	145	BcWH2_00840	940	4.3e-58	1	145	402	546	0.993103448276
GH29_e53	GH29:465|GH43_18:4	3.2.1.51:6	host glycan	357	BcWH2_00890	514	3e-154	6	357	37	385	0.983193277311
GH8_e12	GH8:49|GH43_2:6|CBM6:5|CE15:4	3.2.1.156:1	xylan	327	BcWH2_00895	419	4.6e-186	1	327	82	408	0.996941896024
GH173_e2	GH173:13	-	-	269	BcWH2_00909	493	1.2e-143	1	269	78	346	0.996282527881
GH2_e80	GH2:380	3.2.1.25:4	beta-mannan	707	BcWH2_00911	865	0	3	706	31	743	0.994342291372
GH92_e0	GH92:2578|GH43_34:10|GH88:7|GH20:2|GH125:2|CBM32:1|CBM6:1|CBM57:1	3.2.1.-:8|3.2.1.113:1|3.2.1.114:1|3.2.1.24:1	host glycan, host glycan, host glycan	494	BcWH2_00945	737	5.7e-213	3	494	237	733	0.993927125506
GH89_e7	GH89:90	-	-	658	BcWH2_00992	709	0	2	657	50	704	0.995440729483
GH106_e18	GH106:34|GH43_26:7	-	-	565	BcWH2_01013	1167	8.9e-223	3	561	194	740	0.987610619469
PL17_e5	PL17:8	-	-	113	BcWH2_01031	636	5.8e-57	1	113	400	512	0.991150442478
GH105_e29	GH105:94|PL33_2:14|PL35:2	-	-	312	BcWH2_01032	589	3.4e-139	3	311	277	585	0.987179487179
GH30_e25	GH30_4:26	-	-	501	BcWH2_01035	540	2.6e-253	1	501	39	537	0.998003992016
GH144_e5	GH144:262	-	-	401	BcWH2_01109	436	1.7e-211	1	400	30	431	0.995012468828
GT30_e38	GT30:395	-	-	163	BcWH2_01261	406	1.3e-79	4	163	47	206	0.975460122699
GH18_e419	GH18:7|CBM50:1	3.2.1.14:1	chitin	357	BcWH2_01337	345	3e-86	2	357	33	333	0.994397759104
GH24_e69	GH24:62	-	-	124	BcWH2_01754	97	1.4e-47	34	124	1	91	0.725806451613
GT2	GT2:22	-	-	212	BcWH2_01818	300	4.2e-29	2	206	7	214	0.962264150943
GT4_e943	GT4:8	-	-	155	BcWH2_01819	366	5.3e-72	3	154	184	335	0.974193548387
GH109_e5	GH109:463	-	-	399	BcWH2_01869	422	2.4e-183	1	397	17	414	0.992481203008
CBM67_e27	CBM67:9|GH78:9	-	rhamnose	168	BcWH2_01984	1289	5.2e-51	6	164	164	325	0.940476190476
GH78_e2	GH78:144|GH33:56|CBM67:6	3.2.1.40:1|3.2.1.-:1	alpha-rhamnoside	517	BcWH2_01984	1289	3.2e-246	3	516	357	886	0.992263056093
GH33_e82	GH33:118|GH78:56	3.2.1.40:1|3.2.1.-:1	pectin	297	BcWH2_01984	1289	3.5e-135	3	297	955	1261	0.989898989899
GH95_e1	GH95:1763|CBM13:26|CBM2:14|CE6:11|CBM6:7|CBM32:5|CE8:2|GH29:1|CE12:1|CBM5:1|GH1:1	3.2.1.-:3|3.2.1.63:2	pectin, xylan, xyloglucan, host glycan	743	BcWH2_01988	826	0	2	731	24	760	0.981157469717
CE19_e3	CE19:9	-	pectin	328	BcWH2_01996	387	8.7e-18	4	293	56	381	0.881097560976
CBM62_e0	CBM62:62	-	xyloglucan, arabinogalactan and galactomannan	69	BcWH2_02038	637	7.1e-23	2	67	435	500	0.942028985507
GT2	GT2:32	-	-	160	BcWH2_02088	271	2.8e-73	1	160	7	166	0.99375
GH23_e209	CBM50:31|GH23:31	-	-	140	BcWH2_02124	435	2.5e-69	1	140	136	275	0.992857142857
CBM50_e207	CBM50:163|GH23:159	-	chitin, peptidoglycan	42	BcWH2_02124	435	2.8e-19	1	42	393	434	0.97619047619
CE20_e7	CE20:147	-	-	259	BcWH2_02387	465	2.7e-95	1	259	104	356	0.996138996139
CE20_e7	CE20:147	-	-	259	BcWH2_02402	465	3.1e-103	1	259	107	354	0.996138996139
CE20_e34	CE20:107	-	-	261	BcWH2_02404	491	1.1e-118	1	261	115	381	0.996168582375
GH3_e27	GH3:41|GH2:1	-	-	224	BcWH2_02449	733	5.3e-132	1	223	99	321	0.991071428571
GH106_e0	GH106:213|CE12:1	3.2.1.174:1	pectin	900	BcWH2_02531	909	6.3e-300	4	899	33	906	0.994444444444
GH51_e47	GH51:642|GH43_34:9|CE6:3|GH43_18:3|GH43_22:3|GH43_4:3|GH43:2|GH43_29:2|CBM5:1|CBM66:1|GH0:1|CBM84:1|CBM0:1	3.2.1.55:5	arabinan	468	BcWH2_02555	817	5.4e-172	3	467	343	816	0.991452991453
GH88_e24	GH88:141|GH92:7|GH28:1	-	-	324	BcWH2_02577	407	5.7e-169	2	324	78	398	0.993827160494
GT51_e160	GT51:316	-	-	185	BcWH2_03203	773	1.1e-87	1	185	58	240	0.994594594595
GT4_e1632	GT4:16	-	-	135	BcWH2_03380	400	4.5e-54	2	133	235	365	0.97037037037
CBM50_e801	CBM50:54	-	chitin, peptidoglycan	49	BcWH2_03469	471	1.9e-30	1	49	419	467	0.979591836735
GT1_e137	GT1:124	-	-	306	BcWH2_03482	371	1.6e-118	2	306	21	323	0.993464052288
GH31_e40	GH31:43	3.2.1.11:1|2.4.1.-:1	-	451	BcWH2_03498	832	6.9e-264	1	451	233	683	0.9977827051
GT2	GT2:7	-	-	143	BcWH2_03645	279	1.5e-49	1	143	7	148	0.993006993007
CBM48_e31	CBM48:153|GH13:152	-	glycogen	83	BcWH2_03789	942	1.2e-33	1	83	245	324	0.987951807229
GH13_e156	GH13:242|CBM48:233|GH13_30:1	-	sucrose	313	BcWH2_03789	942	5.6e-121	2	313	388	714	0.993610223642
GH28_e94	GH28:18	-	-	341	BcWH2_03865	457	3.9e-181	1	341	50	390	0.99706744868
GH88_e11	GH88:672|PL38:10|GH29:7|GH154:5|PL8_3:1	3.2.1.-:3	host glycan	324	BcWH2_03887	407	1.8e-151	2	323	79	396	0.990740740741
GH95_e4	GH95:11	-	-	734	BcWH2_03892	756	2.3e-33	267	548	235	528	0.382833787466
GH43_e183	GH43_4:57	3.2.1.99:2	arabinan	363	BcWH2_04148	631	2.3e-190	1	363	161	522	0.997245179063
GH43_e326	GH43_4:43	3.2.1.-:1|3.2.1.99:1	xylan, arabinan	313	BcWH2_04153	495	1.5e-195	1	313	54	366	0.996805111821
GH23_e63	GH23:115	-	-	135	BcWH2_04284	326	1.8e-68	1	134	99	232	0.985185185185
GH2_e42	GH2:49|GH31:1	3.2.1.37:1	xylan	458	BcWH2_04353	1007	8.1e-215	1	458	67	526	0.997816593886
GH3_e98	GH3:174|CE6:1	3.2.1.21:2|3.2.1.37:1	beta-glucan, xylan	223	BcWH2_04355	942	3.2e-113	1	223	151	374	0.995515695067
GH16_e240	GH16_3:45|GH16:4|GH16_24:1|CBM88:1	3.2.1.39:1	beta-glucan	230	BcWH2_04480	452	3.6e-107	1	230	217	450	0.995652173913
GH10_e83	GH10:216|GH43_12:4|GH43_1:3|CE0:2	3.2.1.8:21|3.2.1.55:1	xylan	341	BcWH2_04515	927	8.7e-163	3	340	63	398	0.988269794721
GH43_e124	GH43_12:138|GH10:7|GH43:1	3.2.1.55:7|3.2.1.8:1	xylan, xylan	295	BcWH2_04515	927	1.1e-143	1	295	431	725	0.996610169492
CBM91_e46	CBM91:172|GH43_12:169|GH10:14|GH43_8:1	-	xylan	179	BcWH2_04515	927	3e-48	5	176	749	925	0.95530726257
GH43_e285	GH43_11:2705|GH43:7|GH43_12:2	3.2.1.37:21|3.2.1.55:3|3.2.1.-:1	xylan, xylan, xylan	292	BcWH2_04523	530	1.3e-150	1	292	5	295	0.996575342466
CBM91_e24	CBM91:3225|GH43_11:3213|GH43_12:1|GH43:1	-	xylan	200	BcWH2_04523	530	3.3e-78	2	199	324	528	0.985
CE20_e6	CE20:16	-	-	232	BcWH2_04539	641	5.7e-80	1	230	99	529	0.987068965517
GH115_e0	GH115:692|GH3:1|CE15:1|CBM6:1|CE4:1	3.2.1.131:6	xylan	646	BcWH2_04540	835	2.1e-294	2	645	35	819	0.995356037152
CE1_e22	CE1:6|CBM48:2|CE0:2	-	-	206	BcWH2_04648	400	6.9e-22	11	205	179	389	0.941747572816
GH138_e1	GH138:46	-	-	896	BcWH2_04672	899	0	8	895	20	898	0.989955357143
GH141_e22	GH141:112|CBM6:1|CBM9:1	3.2.1.51:1	pectin	561	BcWH2_04674	609	5.9e-266	1	561	13	570	0.998217468806
GH127_e5	GH127:146	3.2.1.-:2	carrageenan	539	BcWH2_04675	698	2.4e-269	1	539	45	608	0.99814471243
GH140_e1	GH140:160	3.2.1.-:1	pectin	432	BcWH2_04678	489	5.1e-196	1	432	38	463	0.997685185185
PL40_e1	PL40:74	-	-	922	BcWH2_04746	916	0	4	899	6	905	0.970715835141
GT51_e158	GT51:844	-	-	164	BcWH2_04930	244	2e-78	1	164	57	220	0.993902439024
GT26_e5	GT26:30	-	-	169	BcWH2_04970	242	8e-51	2	169	52	218	0.988165680473
GT4_e2535	GT4:12	-	-	146	BcWH2_04971	364	3.7e-23	2	144	191	333	0.972602739726
GH2_e38	GH2:12	-	-	765	BcWH2_05007	925	0	1	765	26	796	0.998692810458
GH127_e2	GH127:26	-	-	532	BcWH2_05056	820	0	1	532	49	580	0.998120300752
GH5_e79	GH5_2:79|CE2:1	3.2.1.4:3|3.2.1.-:1	beta-glucan, beta-mannan	233	BcWH2_05086	326	7.7e-123	1	233	51	284	0.995708154506
GH43_e101	GH43_10:132|CBM22:17|CBM6:15|GH43_16:11|CBM2:10|GH10:5|GH43_2:4|GH43:3|GH62:2|CBM88:2|CBM9:2|CE6:1|GH8:1|CBM60:1	-	-	267	BcWH2_05101	519	2.2e-141	1	267	29	295	0.996254681648
CBM91_e51	CBM91:206|GH43_10:196|CBM22:29|CBM6:17|GH43_16:15|GH43:7|CBM2:6|CE0:2|CBM13:2|CBM88:2|CBM9:2|GH43_29:1|CE6:1|CBM5:1|GH30_10:1	-	xylan	186	BcWH2_05101	519	2.6e-98	2	185	332	515	0.983870967742
GH28_e139	GH28:134|GH43_18:1	3.2.1.173:1	pectin	371	BcWH2_05136	473	5.3e-174	2	371	74	442	0.99460916442
PL11_e1	PL11:23	-	-	560	BcWH2_05144	609	0	1	560	50	609	0.998214285714
GH106_e0	GH106:213|CE12:1	3.2.1.174:1	pectin	900	BcWH2_05145	942	0	1	900	25	937	0.998888888889
GH3_e1	GH3:5872|GH16:4|CBM6:2|GH144:1	3.2.1.21:20|3.2.1.-:6	beta-glucan, beta-glucan	222	BcWH2_05221	774	3.3e-99	1	222	100	321	0.995495495495
GH42_e1	GH42:539	3.2.1.23:13	arabinogalactan protein	385	BcWH2_05446	690	1.1e-108	1	384	28	403	0.994805194805
